291.7397565,286.4260222,296.1646337,296.4519995,305,299.510527,302.3835197,304.8123227,295.6024883,305,304.3243285,297.0925728,297.5490649,301.4802502,282.0019003,295.5392866,286.8601099,295.6122868,284.6748433,283.8878561,300.0266102,305,282.0019003,287.8286743,291.5970604,305,305,289.6059949,293.0513908,296.6488327,298.4082522,292.6952082,300.4690224,300.4690224,305,305,297.561316,296.1081023,287.1334551,283.829175,285.449268,304.8931441,300.0387042,295.5174947,303.945118,286.4009347,293.6432343,290.7328305,301.8550321,281.3259811,289.7879282,302.8871838,295.6804517,299.9627174,295.615744,298.9884705,299.0232071,294.1506336,305,290.0120766,291.8851675
289.0927833,286.0238293,297.9191785,298.9884705,291.6207787,303.3745753,295.5392866,305,302.9440398,300.8770938,296.9410521,295.6299489,287.3230604,297.9651476,303.3506098,282.8088634,292.5688048,284.9845959,284.5489068,286.6724071,305,305,287.1966569,294.495859,305,290.2533855,300.364618,296.4519995,305,299.0153823,300.0387042,295.49671,300.9703253,305,300.0178421,301.3917277,303.4317327,299.4096626,295.6070355,305,298.0139079,297.9409528,286.3469074,297.5617423,288.2710865,282.0019003,304.7906108,301.9124358,294.6033004,302.8706885,293.5800327,298.9992279,288.1765658,296.6488327,300.3879356,293.0648958,302.3998039,300.9021977,303.3745753,290.4228421,291.3478861
NaN,NaN,305,305,305,305,303.8621147,305,300.9933772,300.9114345,281.8245089,302.4605567,305,305,303.8819164,297.0393913,305,299.9231563,294.1506336,304.329038,290.7550789,285.8694203,290.6183315,294.1447984,295.6299489,305,302.4324863,303.8973584,303.4093689,300.8770938,301.4599208,302.9449791,303.8973584,305,294.717664,294.2280076,281.7836383,298.4313722,293.6947009,289.5909349,253.0422105,305,305,305,296.5820062,301.4164963,292.7757157,304.7667407,288.3182658,302.4282763,301.9124358,283.4235239,298.1015321,300.5057388,286.7084859,293.0651997,303.3131006,305,284.6910741,NaN,NaN
NaN,NaN,305,302.8871838,301.8749132,305,305,305,290.7552292,285.394255,298.4313722,304.8368199,305,300.5230402,305,305,305,305,286.8097132,302.4342937,305,299.5304944,300.8770938,289.2823143,283.4045524,303.8187146,301.0073763,301.8749132,305,290.7061464,304.8013701,298.0486016,299.9634084,302.8706885,305,292.0508403,290.7405023,301.4802502,256.4503559,229.045442,240.3896784,283.3341564,281.9978511,305,288.8058321,300.0266102,282.0141142,300.4504009,292.6889632,305,301.3538467,299.4757691,304.7668573,300.9725551,299.0153823,294.6033004,290.7061464,297.0393913,287.8218746,NaN,NaN
NaN,NaN,291.8851675,290.2303404,300.8482328,305,305,305,301.9451268,295.0076517,301.3538467,300.9021977,305,293.1762544,301.3428434,296.5867787,293.19946,293.1924562,293.5178306,296.0995271,302.8074867,296.9929267,300.9025489,304.8010426,302.8337221,303.4317327,305,299.5072605,302.8545068,305,296.1174795,305,296.1081023,292.1674943,289.1553155,290.103937,295.6070355,300.9725551,277.3441077,261.388,238.0899579,283.2872238,305,305,288.144683,287.6390691,288.3050288,302.3650745,302.3650745,302.9440398,294.63784,302.4282763,294.6033004,290.7061464,302.4346866,292.1949789,302.9440398,303.8956831,300.9699151,NaN,NaN
NaN,NaN,299.5209963,297.561316,296.6137162,303.945118,301.9454005,305,301.8594606,299.0192711,295.1600762,304.3013966,290.8395623,303.7885319,305,298.5358987,299.5209963,297.55711,303.8332577,289.6396269,305,302.8545068,299.9175332,303.4319611,293.1762544,295.1966868,305,305,304.3844442,301.3917277,292.0864341,294.0494243,282.9178808,304.3229937,305,294.1161165,297.4756609,302.8337963,295.4867249,272.5110335,262.5372737,281.9993554,285.1136906,305,305,302.4605567,289.2930196,277.894007,294.6549198,296.6137162,304.8931441,301.3538467,289.7662796,302.3708062,305,287.2967282,302.3018729,300.9699151,286.7681181,NaN,NaN
NaN,NaN,299.433645,299.386421,297.5266438,301.4599208,304.8718031,300.9933772,298.50146,298.8973331,293.5168309,305,305,295.496734,297.0657101,298.5552935,299.9172506,299.5108753,305,305,297.0740417,296.6488327,302.9220868,294.495859,297.0657101,288.9036769,305,300.4495393,300.4058206,303.4319611,301.8315363,305,291.7300882,287.1966569,300.0387042,293.1762544,302.3647077,305,263.6627898,272.5110335,271.7451859,282.8858546,286.4234085,300.9699151,291.2415682,304.8931441,296.6050208,294.9704709,303.4395041,294.1161165,300.4504009,301.4802502,298.4546406,298.130558,296.0649206,301.8319668,301.9686867,305,298.5552935,NaN,NaN
NaN,NaN,305,303.3506098,300.9699151,301.9226624,297.0695078,299.9630792,293.6432343,297.9422486,286.8562135,305,302.6810832,304.5771354,289.7581184,299.5071801,304.8368199,305,305,301.9128679,301.8554311,305,282.0550821,298.5158238,300.4504009,305,301.4601221,305,296.9929267,305,294.1488483,298.4490463,298.0139079,299.8987843,300.9746363,290.7324868,302.854218,296.0990497,296.4742728,260.2153368,261.6331035,289.598323,301.4810265,301.3428434,264.4440303,302.8706885,302.9338903,295.4760849,299.0428886,297.5266438,300.9933772,290.6183315,301.4917639,299.9231563,294.0439899,294.63784,301.8319668,297.4353388,296.9642932,NaN,NaN
NaN,NaN,299.5304944,303.8121895,301.9451268,299.433645,300.9699151,303.3506098,301.4250792,282.9479566,285.032704,298.3201631,304.277691,305,301.4575154,296.0945154,299.5304944,304.4070363,302.9222832,305,300.4852009,298.1015321,297.0736389,300.9114345,301.3428434,295.5177748,304.3875303,284.7023383,303.8187146,297.0393913,300.4507068,304.8950258,305,302.854218,290.6062174,302.3213332,289.3878047,305,261.6176421,238.7538685,274.2955531,305,305,296.5820062,295.0904957,304.7668573,302.3210974,291.5575769,300.4067294,295.1966868,302.9220868,300.4852009,295.9816988,293.5545918,298.5011834,298.5320784,298.5358987,300.5057388,300.9699151,NaN,NaN
NaN,NaN,303.3131006,297.0393913,305,300.4852009,301.4599208,296.9805085,295.2232779,294.1506336,299.0232071,281.5401011,305,303.4317327,302.810235,298.9992279,289.7319709,301.4574111,305,303.3437347,300.4504009,302.3210974,303.3229894,303.8332577,305,304.8718031,304.7906108,296.0995271,305,282.0019003,298.4313722,305,290.7552292,294.495859,295.1195663,303.3131006,295.9629538,303.2993798,258.8297155,260.8373002,302.201291,283.8044559,303.3745753,303.8956831,301.385706,292.7052295,286.9438499,298.044544,299.9943463,299.0153823,297.5263847,301.9124358,300.9746363,NaN,NaN,NaN,298.5857994,295.0904957,303.8121895,NaN,NaN
291.3100957,289.5732685,296.5521503,303.3437347,296.9805085,300.4690224,300.4823258,305,289.1502837,299.386421,297.561316,297.9651476,300.4823258,304.8710279,285.7250506,297.9422486,301.8554311,295.1252958,305,283.7322928,282.7893708,301.8752037,289.2930196,303.9194366,303.9194366,302.8670564,283.4081896,295.4550338,234.1438593,241.5050032,256.7477758,265.0755346,288.5680359,298.2805535,305,278.6081425,254.7401912,264.7951063,299.8987843,295.0900521,302.4282763,285.8697621,297.0561283,296.5521503,297.0740417,290.2533855,300.364618,305,305,305,300.8962146,302.854218,303.8956831,296.0945154,297.0925728,294.6321081,305,303.8969218,299.40964,289.5717359,291.8851675
291.8851675,290.9076001,300.4495393,302.4605567,296.0995271,301.9226624,292.20192,301.3538467,295.6804517,301.4599208,292.6952082,304.3833499,299.9947475,298.4488515,302.9440398,303.9194366,304.3177666,281.9996837,282.442489,282.442489,296.0995271,298.1015321,289.1391944,305,301.4917639,300.0178421,225.0358633,270.8008687,214.7372073,215.3718846,219.9420564,255.0376111,298.173333,298.3445748,296.6015483,280.3926622,242.7690379,238.1590287,302.9448753,303.8969218,301.3917277,297.1193301,299.8755159,293.6799335,300.5230402,303.8969218,299.9231563,305,305,305,298.9383115,299.9630792,294.1488483,300.4852009,299.9630792,297.9593976,301.4917639,303.8819164,286.770759,289.152755,291.8851675
291.8851675,305,292.6952082,296.1174795,299.433645,303.4094984,301.4810265,304.3833499,301.3428434,295.1424291,297.5266438,290.2454691,304.8718031,296.9805085,301.366259,299.9947475,300.5057388,284.2293191,281.9996837,296.9859816,286.8097132,297.1330488,302.4327493,295.4739152,304.3843566,305,302.776747,288.5680359,222.7540309,198.7508846,196.966365,223.8712842,302.3653609,290.1605107,298.853846,250.2045369,220.0164115,222.1362105,301.9688963,292.1949789,290.2190531,298.0673562,300.4504009,298.4488515,294.2280076,299.0700839,298.0139079,305,304.3243285,305,299.8755159,300.0266102,298.0673562,301.0073934,302.3446102,299.40964,289.6446994,304.3833499,283.3233912,289.9792153,291.8851675
291.8851675,289.0927833,305,287.808822,294.1506336,302.4282763,297.9191785,305,281.9509124,301.9761516,299.386421,283.5383478,292.23306,298.4082522,295.0283185,301.4170484,292.6952082,305,290.103937,300.5322241,284.8958295,283.7679069,292.2175337,299.4828611,284.4157803,305,261.9395577,285.8288729,229.608205,193.4716805,220.4625413,241.8435624,269.090704,281.656697,305,240.4640333,215.8525321,225.0800947,301.8752037,290.623485,291.1076929,295.0904957,305,284.6216311,299.5304944,297.1330488,298.9205026,304.3492005,301.3538467,305,289.6446994,297.4301117,301.9472979,276.1363523,300.8770938,296.5820062,296.0072372,282.8880615,284.2155474,291.752901,291.8851675
305,299.4757691,299.386421,295.1195663,304.3875303,299.510527,298.5857994,293.5178306,302.8706885,302.9338903,300.9703253,301.8752037,289.3876232,297.5266438,301.9451268,294.0224448,297.5617423,299.433645,305,304.3843566,298.50146,305,282.3973048,292.20192,300.364618,299.0153823,300.364618,292.7162519,297.1330488,305,285.5809507,284.6562671,294.1674213,302.9449791,297.561316,295.9816988,301.4802502,302.3018729,305,286.2191378,301.9226624,282.4983531,283.287023,305,282.0019003,304.8931441,283.3856365,300.4852009,305,294.1674213,305,305,305,283.4451222,300.9021977,299.5071801,295.5177748,298.8973331,294.63784,291.7915129,291.8851675
304.83719,301.8315363,296.9640222,299.9947475,295.6122868,290.2533855,292.5758139,286.3688836,297.1193301,301.8554311,299.0153823,305,300.8962146,290.2454691,300.9933772,302.8074867,295.1250578,305,305,293.5599862,305,305,305,299.9172506,302.9203828,293.19946,298.0324361,305,286.7084859,282.4746093,299.386421,305,289.6396269,298.9441397,290.2303404,304.3875303,305,305,285.8698314,300.9021977,298.5097684,305,281.9996837,282.4490612,303.3131006,285.5067241,305,301.4599208,298.8973331,291.6207787,305,282.0317234,305,296.0995271,295.6122868,301.4810265,284.8617642,286.8562135,302.3210974,290.8985086,291.8851675
305,302.9222832,296.5820062,293.0705543,294.5333942,288.3681049,294.1674213,288.8056375,305,299.386421,300.5322241,301.3428434,300.0266102,300.9021977,299.5209963,305,296.0995271,298.5158238,305,289.2930196,303.8395226,305,305,305,305,304.8299425,294.7121387,300.4058206,299.9630792,298.0677091,285.953028,288.1765658,300.9933772,299.9634084,301.8554311,301.3538467,299.5071801,297.4699499,295.1424291,292.7757157,298.5857994,288.5518988,283.7725478,305,300.9699151,303.8956831,302.4346866,301.8812638,303.8969218,283.2831734,305,305,305,285.8815641,287.7654725,302.4346866,283.5383478,304.8013701,304.322787,291.8851675,291.8851675
285.5336622,297.0561283,292.20192,302.3998039,300.9699151,285.8694203,299.0700839,300.9933772,301.4802502,298.5097684,301.4802502,301.9124358,285.7163754,299.9660857,298.0139079,289.3342473,290.1289762,304.3013966,286.3688836,300.8962146,282.0547263,305,305,304.3875303,301.4810265,295.5122214,305,299.0232071,296.6050208,291.7075621,302.854218,291.7300882,297.4353388,295.6123816,300.9725551,294.0856466,293.5545918,305,291.7498843,300.0181112,305,283.339601,283.3609608,283.3856067,303.4395041,289.7662796,304.3875303,300.4823258,300.4504009,291.2426534,305,304.87153,305,293.6572241,295.6299489,296.5867787,292.6546328,289.1502837,293.6799335,291.3478861,291.8851675
NaN,NaN,305,303.4317327,300.9746363,297.0925728,300.4852009,303.7885319,304.4071514,291.2202026,296.6050208,294.1674213,305,304.3875303,293.2008222,302.9203828,283.9218712,299.0232071,305,300.9021977,299.5304944,298.5857994,298.4082522,305,288.7767004,292.20192,305,305,300.0181112,291.2276304,289.7662796,300.4690224,304.3243285,298.9884705,304.8299425,302.9338903,305,305,298.5552935,303.8956831,286.8438773,304.8948772,291.7147696,300.9725551,305,305,302.4282763,299.5071801,293.0513908,294.63784,282.9578648,294.6033004,298.9992279,293.1762544,295.1324546,293.6572241,303.4395041,300.9725551,304.4071514,NaN,NaN
NaN,NaN,305,300.9377343,302.8074867,304.2611267,303.3763024,304.8706263,298.9884705,301.366259,283.772486,300.364618,304.3844442,302.9338903,304.277691,300.9699151,299.0232071,300.0266102,304.3875303,298.9884705,297.9651476,296.0990497,300.9699151,299.5304944,299.9978582,305,291.8851675,291.8851675,305,295.5177748,288.6281049,299.0428886,297.0925728,303.3131006,304.3875303,295.0336727,305,305,303.3229894,303.4080274,280.51336,299.510527,297.9593976,302.9203828,305,303.4093689,303.8955511,304.8368199,292.0631909,300.8962146,287.808822,287.2967282,294.1488483,296.5867787,295.1324546,293.6634384,301.4575154,298.4313722,305,NaN,NaN
NaN,NaN,299.5209963,302.8871838,304.3875303,305,305,302.9439716,289.2449,282.4706178,283.4451222,301.4170484,303.4395041,305,298.5011834,294.6033004,301.3428434,303.8956831,305,304.3843566,300.4495393,296.6488327,299.4757691,298.1015321,304.3875303,302.9338903,300.4850468,290.6062174,292.1895944,293.1697983,287.9358343,283.772486,303.8394707,302.9440398,305,302.9222832,305,301.9686867,290.7552292,298.5097684,301.9686867,298.4082522,300.5230402,301.8550321,304.8706263,305,305,304.8710279,293.6826842,305,294.464857,295.6804517,294.6544622,287.8309046,292.7049896,292.7162519,305,305,305,NaN,NaN
NaN,NaN,298.4313722,305,303.3506098,305,299.4826485,305,295.1424291,296.4910732,299.9660857,284.2426893,305,296.4910732,300.9699151,303.4094984,300.5057388,294.1674213,305,297.0393913,299.9231563,297.9651476,298.5358987,304.7906108,295.4760849,294.0224448,300.0181112,297.0740417,302.3446102,289.8715862,301.4164963,301.9451268,300.364618,299.386421,295.6122868,305,305,305,297.4756609,295.1424291,300.4067294,304.8368199,301.3538467,304.7667407,299.386421,305,302.8545068,302.3647077,291.7075854,284.4196679,302.8871838,289.2449,298.5857994,301.3917277,291.8076054,289.7662796,300.0181112,282.4040933,281.9993554,NaN,NaN
286.828215,286.4260222,301.9124358,296.5823717,298.9884705,302.3650745,292.5398301,291.1076929,300.9330095,298.044544,304.3013966,290.5839123,296.0945154,298.0486016,281.318895,296.9410521,300.364618,299.9172506,298.044544,284.7464668,282.0313486,301.9226624,305,297.5617423,293.0705543,300.9114345,296.9861801,300.85375,285.3638064,285.4700603,300.9725551,290.7405023,296.0016442,304.3983505,298.5011834,300.9114345,286.8097132,299.4826485,282.761338,294.6549198,299.0428886,302.4282763,302.8706885,299.9947475,301.4599208,305,302.810235,301.9761516,299.510527,305,299.9630792,297.4756609,298.044544,303.8394707,299.4757691,293.0744187,280.8059655,294.6491815,293.1762544,283.3233912,286.8856712
286.9431273,282.4615493,299.9002066,291.1076929,298.9884705,291.3235755,291.2426534,296.0945154,298.5320784,304.3843566,300.9933772,292.0508403,299.0700839,288.9031039,298.5358987,300.4690224,295.0283185,293.7438934,294.1161165,298.044544,305,305,297.0695078,293.1760489,303.4317327,301.4248784,295.6122868,284.5421838,300.4823258,296.9805085,299.9978582,302.3998039,297.5617423,300.5322241,295.0231795,298.5358987,293.19946,292.6823833,290.2678155,305,286.8438773,304.8182126,299.5209963,301.9858641,305,299.4277779,305,305,296.6137162,302.9338903,295.0904957,281.9401722,291.2202026,294.0439899,300.4504009,286.2191378,294.5388684,287.8179672,299.8755159,284.7023383,290.9075455
287.355245,283.7830403,282.4565263,302.8706885,295.2232779,295.6024883,301.9124358,302.9203828,298.0134705,296.9805085,292.6890816,295.6804517,284.8617642,287.3230604,299.433645,301.9761516,299.5841979,292.20192,299.0428886,293.1417827,305,305,305,298.5097684,300.0387042,297.9592495,295.1424291,297.6172819,298.8889789,284.2618046,295.5177748,298.0139079,297.5266438,296.1174795,282.7827768,295.0076517,286.3469611,300.9377343,286.8097132,290.7552292,305,301.9761516,298.5358987,305,305,299.9634084,299.9630792,304.3243285,305,301.4170484,296.1174795,297.9422486,298.9441397,300.8537271,299.9978582,285.4700603,287.6722319,295.0904957,283.2872238,305,289.152755
286.8754708,305,299.4757691,303.4094984,304.7668573,299.4277779,303.8332577,298.4309726,294.6544763,299.0232071,298.1015321,288.9036769,294.2280076,295.2232779,300.9114345,305,297.0561283,297.561316,294.1506336,292.1674943,301.9472979,305,303.3437347,305,298.044544,294.63784,298.9442653,296.4910732,305,294.6029663,300.8962146,302.3647077,297.5570204,296.9861801,301.3428434,295.1250578,295.1424291,283.5383478,304.8828424,291.2667247,300.8770938,300.4690224,300.4058206,297.0561283,283.2872238,305,294.2280076,282.0039418,301.4170484,305,305,299.5071801,301.385706,305,281.9619468,302.8337963,284.8617642,305,283.3291204,285.1045312,290.9076001
291.7101813,282.3976523,294.0494243,293.7438934,295.1424291,292.5623425,299.0196238,288.7578402,299.9172506,290.7405023,291.5842664,300.9114345,303.4395041,290.2303404,305,301.0073934,303.4094984,304.87153,300.9746363,298.0324479,305,305,296.1174795,295.1250578,285.8815641,301.9686867,303.913876,300.9377343,301.9451268,301.366259,300.8770938,292.5688048,302.9338903,304.4071514,300.8962146,304.8931441,305,304.322787,298.9383115,302.3998039,302.4282763,303.3437347,300.9330095,302.3210974,290.1289762,298.5358987,295.1424291,298.5011834,304.8710279,304.8299425,299.0196238,285.8698314,290.0949502,304.7667407,305,305,286.3469611,304.8186115,294.6549198,283.3808474,286.8856712
291.7857622,285.1343994,299.4826485,300.9725551,298.5320784,294.5388684,289.7662796,301.8812638,296.0945154,283.9323899,297.1193301,304.8299425,299.510527,301.9472979,298.044544,299.0196238,287.8179672,301.8594606,303.2993798,299.0427668,300.364618,300.9699151,299.433645,296.1174795,302.9203828,291.6803671,294.0224448,300.9725551,305,293.19946,298.5097684,305,305,305,305,289.3876232,296.4910732,305,305,298.5097684,303.8819164,300.4126739,304.3983505,300.4126739,295.6122868,292.7757157,293.1924562,296.9805085,305,291.7300882,297.0925728,297.0925728,300.9114345,305,300.4823258,305,293.6799335,298.8973331,299.433645,282.0121911,287.8218746
291.8851675,282.3693727,294.9848836,300.0266102,293.5178306,293.5404458,291.8076054,291.2276304,298.0324361,298.8973331,291.7498843,294.5912605,288.3182658,295.5777025,295.6804517,305,303.8819164,305,289.2449,303.3226153,300.4495393,303.3229894,293.1924562,301.4170484,302.9449791,297.5570204,299.9172506,298.5097684,302.491478,298.50146,290.7835812,296.0072372,305,304.3875303,301.4802502,301.8319668,290.7328305,300.9725551,297.561316,304.3875303,301.9686867,303.7885319,301.8752037,295.1195663,295.6122868,305,296.4873127,304.8186115,293.1417827,297.0925728,293.1417089,299.4757691,296.0945154,304.8123227,303.8956831,305,301.8550321,293.1762544,291.2276304,284.7023383,290.4548818
291.8851675,286.4260222,290.2190531,296.0995271,298.0677091,284.5041725,298.4488515,291.2276304,287.8179672,305,303.4094984,289.2191126,294.717664,290.7835812,282.4491288,296.5521503,296.0016442,274.6195105,302.4282763,305,305,294.1506336,293.5545918,297.4699499,298.5097684,289.6281847,305,305,303.8332577,297.5266438,301.9472979,305,279.8539363,305,281.4452985,299.9172506,301.4810265,303.4094984,297.4531319,302.8337963,300.8962146,302.3998039,263.9384165,305,298.0486016,290.7328305,302.9220868,282.9363211,301.4599208,294.1674213,300.3879356,289.7662796,305,305,282.0313486,282.4565263,281.0028863,293.1417827,299.4277779,283.3634254,291.309793
287.290344,305,286.3469611,305,304.8718031,304.8718031,303.8956831,283.5383478,305,287.6722319,303.4317327,299.4826485,295.6122868,303.4294188,305,291.1128868,297.4699499,297.0561283,305,303.8621147,304.8186115,304.3013966,292.2175337,299.5543854,282.4270767,302.3998039,303.4395041,305,303.8187146,294.495859,296.4967056,289.2930196,300.9933772,304.8931441,289.2791849,299.4757691,300.9330095,299.386421,294.6033004,289.7662796,291.30477,302.3018729,287.3215245,305,302.4563578,301.4250792,300.9699151,303.7885319,294.6549198,298.5552935,305,281.9528766,305,296.0990497,288.8056375,297.9191785,284.397961,301.8999997,299.9231563,NaN,NaN
287.290344,284.6448822,287.1334551,304.3243285,303.8619785,294.717664,294.1659248,303.913876,294.1446607,305,305,297.0740417,292.7049896,298.0677091,300.9330095,287.3215245,286.4841947,295.5122214,300.8770938,302.3650745,291.7075854,305,305,300.5230402,300.9021977,300.4126739,297.5617423,299.4577945,295.2232779,299.9660857,291.6803671,292.2175337,304.3843566,292.1949789,289.7319709,295.1250578,298.4488515,301.4250792,298.044544,298.044544,283.2786359,300.9746363,290.2935421,305,300.364618,300.4823258,301.4599208,305,297.0740417,297.0695078,305,305,305,292.6890816,302.8670564,289.2449,299.0700839,297.0393913,303.8956831,NaN,NaN
289.0927833,286.4834783,301.9472079,304.3013966,303.4094984,299.9229553,305,287.9550778,289.2823143,305,299.0232071,301.4917639,300.8770938,296.4749192,289.7804123,291.7300882,295.9858232,304.3492005,294.6544622,305,299.8755159,305,301.9472979,305,295.0078168,300.9699151,282.4615493,282.8637422,296.6137162,292.1949789,304.277691,294.495859,303.8394707,300.4067294,305,299.0700839,293.0705543,303.4080274,289.2930196,286.4841947,297.0393913,296.5867787,297.0925728,290.2303404,299.9630792,299.0196238,301.9124358,301.4164963,302.4563578,294.1674213,305,305,305,299.9231563,299.386421,302.8871838,297.0740417,291.1128868,290.7328305,NaN,NaN
